Anomaly_ID,Customer_ID,Transaction_ID,CDR_IDs,IPDR_IDs,Scenario_Type,Difficulty,Source_Scope,Bank_Anomaly,CDR_Anomaly,IPDR_Anomaly,Amount_Anomaly,Time_Anomaly,Beneficiary_Anomaly,Velocity_Anomaly,Call_Anomaly,Device_Anomaly,Location_Anomaly,Network_Anomaly,Injected_Signals,Is_Suspicious
ANOM000726,100000152,ATM2501232YD5M8,CDR202600060592,,UNUSUAL_CALL_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000727,100000370,TXN250107TMMYH2,CDR202600060593,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000728,100000216,ATM250213YW0F2P,CDR202600060594,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000729,100000130,ATM250113B88XXH,CDR202600060595;CDR202600060596;CDR202600060597;CDR202600060598;CDR202600060599;CDR202600060600,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000730,100000314,TXN2502090L2JC9,,IPDR202600051284;IPDR202600051285;IPDR202600051286;IPDR202600051287;IPDR202600051288;IPDR202600051289;IPDR202600051290;IPDR202600051291;IPDR202600051292;IPDR202600051293;IPDR202600051294;IPDR202600051295;IPDR202600051296;IPDR202600051297;IPDR202600051298;IPDR202600051299;IPDR202600051300;IPDR202600051301;IPDR202600051302;IPDR202600051303;IPDR202600051304;IPDR202600051305;IPDR202600051306;IPDR202600051307;IPDR202600051308,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000731,100000217,TXN250111LFGQCL,CDR202600060601,IPDR202600051309,UNUSUAL_LOCATION_CONTEXT,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000732,100000279,TXN250124YLJM7M,CDR202600060602,IPDR202600051310,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000733,100000268,ATM250115PGVBDO,CDR202600060603,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000734,100000371,ATM250105G089EU,CDR202600060604,IPDR202600051311;IPDR202600051312;IPDR202600051313;IPDR202600051314;IPDR202600051315;IPDR202600051316;IPDR202600051317,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,EASY,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000735,100000165,TXN250211ZKZK1E,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000736,100000003,ATM250319G1RIFP,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000737,100000344,TXN250202EQTPQP,,,AMOUNT_VELOCITY_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000738,100000039,TXN25031878OQJF,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000739,100000030,TXN250307WGAV2A,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000740,100000021,ATM250303WNC6WI,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000741,100000274,TXN250306GX7FQ6,CDR202600060605,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000742,100000326,TXN250110CT4VBA,CDR202600060606,,CALL_THEN_HIGH_VALUE_TRANSFER,EASY,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000743,100000361,TXN250223OYJA1S,CDR202600060607,,CALL_THEN_NEW_BENEFICIARY,MEDIUM,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000744,100000297,ATM250218828IO3,CDR202600060608;CDR202600060609;CDR202600060610;CDR202600060611,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000745,100000348,TXN250131OZCWD9,,IPDR202600051318;IPDR202600051319;IPDR202600051320;IPDR202600051321;IPDR202600051322;IPDR202600051323;IPDR202600051324;IPDR202600051325;IPDR202600051326;IPDR202600051327;IPDR202600051328;IPDR202600051329;IPDR202600051330;IPDR202600051331;IPDR202600051332;IPDR202600051333;IPDR202600051334,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000746,100000185,ATM250127WIF51M,CDR202600060612,IPDR202600051335,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000747,100000135,ATM250312AWSYOP,CDR202600060613,IPDR202600051336,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000748,100000199,TXN250126MKBYHW,CDR202600060614,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000749,100000243,TXN250130IQJCRY,CDR202600060615,IPDR202600051337;IPDR202600051338;IPDR202600051339;IPDR202600051340;IPDR202600051341;IPDR202600051342;IPDR202600051343;IPDR202600051344,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000750,100000219,TXN250131TY2SGT,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000751,100000171,TXN250316KV47EX,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000752,100000052,TXN250130EPSYNA,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000753,100000105,TXN2501174U7UQ6,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000754,100000111,ATM250130Y3G7E5,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000755,100000346,ATM250112CCSTSC,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000756,100000143,TXN250125E3ULY4,CDR202600060616,,UNUSUAL_CALL_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000757,100000221,TXN25022322VKAJ,CDR202600060617,,CALL_THEN_HIGH_VALUE_TRANSFER,EASY,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000758,100000309,ATM2501286S5TFK,CDR202600060618,,CALL_THEN_NEW_BENEFICIARY,MEDIUM,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000759,100000055,TXN250306TCT2KO,CDR202600060619;CDR202600060620;CDR202600060621;CDR202600060622;CDR202600060623;CDR202600060624;CDR202600060625;CDR202600060626,,REPEATED_CALLS_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000760,100000328,ATM250102GDW8ZH,,IPDR202600051345;IPDR202600051346;IPDR202600051347;IPDR202600051348;IPDR202600051349;IPDR202600051350;IPDR202600051351;IPDR202600051352;IPDR202600051353;IPDR202600051354;IPDR202600051355;IPDR202600051356;IPDR202600051357;IPDR202600051358;IPDR202600051359;IPDR202600051360;IPDR202600051361;IPDR202600051362;IPDR202600051363;IPDR202600051364;IPDR202600051365;IPDR202600051366;IPDR202600051367;IPDR202600051368;IPDR202600051369,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000761,100000274,TXN25032579EV8L,CDR202600060627,IPDR202600051370,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000762,100000218,TXN2502227YTGAJ,CDR202600060628,IPDR202600051371,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000763,100000022,ATM2503085CHMWW,CDR202600060629,,IMSI_IMEI_PAIR_NOVELTY,EASY,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000764,100000151,TXN250331MPLQWG,CDR202600060630,IPDR202600051372;IPDR202600051373;IPDR202600051374;IPDR202600051375,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000765,100000272,ATM250113X832S2,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000766,100000278,ATM250112F8E99W,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000767,100000081,TXN250123QCS148,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000768,100000058,TXN250319VHJPT5,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000769,100000356,TXN250201GBF3GV,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000770,100000107,ATM2502139XZ3TP,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000771,100000008,ATM250116MPG2MH,CDR202600060631,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000772,100000065,TXN250109Q3SX9P,CDR202600060632,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000773,100000339,ATM250328A4Q6EF,CDR202600060633,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000774,100000375,TXN250209JMQAEL,CDR202600060634;CDR202600060635;CDR202600060636;CDR202600060637,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000775,100000025,TXN250312PRJ0ZT,,IPDR202600051376;IPDR202600051377;IPDR202600051378;IPDR202600051379;IPDR202600051380;IPDR202600051381;IPDR202600051382;IPDR202600051383;IPDR202600051384;IPDR202600051385;IPDR202600051386;IPDR202600051387;IPDR202600051388;IPDR202600051389;IPDR202600051390;IPDR202600051391;IPDR202600051392;IPDR202600051393;IPDR202600051394;IPDR202600051395;IPDR202600051396;IPDR202600051397;IPDR202600051398;IPDR202600051399;IPDR202600051400,NETWORK_SESSION_BURST_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000776,100000030,TXN2502094CVWHW,CDR202600060638,IPDR202600051401,UNUSUAL_LOCATION_CONTEXT,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000777,100000027,TXN2503247PDNSG,CDR202600060639,IPDR202600051402,NEW_DEVICE_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000778,100000183,TXN250127VLO33L,CDR202600060640,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000779,100000021,TXN2503142K52VN,CDR202600060641,IPDR202600051403;IPDR202600051404;IPDR202600051405;IPDR202600051406;IPDR202600051407,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000780,100000252,TXN250205FKT3M3,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000781,100000260,TXN250302W5ZRGK,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000782,100000156,TXN250123KDSN2F,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000783,100000159,TXN250208WMYY2H,,,TRANSACTION_BURST,EASY,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000784,100000002,ATM250225M131PI,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000785,100000140,TXN2502124LC677,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000786,100000297,TXN25022465NUFR,CDR202600060642,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000787,100000288,TXN250114F46RQW,CDR202600060643,,CALL_THEN_HIGH_VALUE_TRANSFER,MEDIUM,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000788,100000059,TXN250128WF1MJJ,CDR202600060644,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000789,100000369,TXN2501116DLSFV,CDR202600060645;CDR202600060646;CDR202600060647;CDR202600060648,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000790,100000288,TXN2501172N6SCO,,IPDR202600051408;IPDR202600051409;IPDR202600051410;IPDR202600051411;IPDR202600051412;IPDR202600051413;IPDR202600051414;IPDR202600051415;IPDR202600051416;IPDR202600051417;IPDR202600051418;IPDR202600051419;IPDR202600051420;IPDR202600051421;IPDR202600051422;IPDR202600051423;IPDR202600051424;IPDR202600051425;IPDR202600051426,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000791,100000064,ATM250122N1O2C7,CDR202600060649,IPDR202600051427,UNUSUAL_LOCATION_CONTEXT,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000792,100000147,TXN2503033GQ54A,CDR202600060650,IPDR202600051428,NEW_DEVICE_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000793,100000370,TXN250102DYIUSQ,CDR202600060651,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000794,100000187,TXN250224KR5TFI,CDR202600060652,IPDR202600051429;IPDR202600051430;IPDR202600051431;IPDR202600051432,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000795,100000371,TXN2503147HCXRW,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000796,100000383,TXN2503195YU43J,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000797,100000377,TXN250331AONYSS,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000798,100000364,TXN250221EWM978,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000799,100000155,TXN2502063CKXGA,,,NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
